@relation accData
@attribute x1 numeric
@attribute y1 numeric
@attribute z1 numeric
@attribute x2 numeric
@attribute y2 numeric
@attribute z2 numeric
@attribute label {A,B,C,D,E,F}
@data
500.0,393.0,309.0,348.0,253.0,321.0,A
500.0,393.0,309.0,348.0,253.0,321.0,A
500.0,393.0,309.0,348.0,253.0,321.0,A
500.0,393.0,310.0,348.0,253.0,323.0,A
500.0,393.0,309.0,348.0,252.0,321.0,A
500.0,393.0,310.0,348.0,252.0,322.0,A
500.0,392.0,310.0,349.0,252.0,323.0,A
500.0,393.0,310.0,349.0,253.0,323.0,A
500.0,394.0,310.0,348.0,253.0,322.0,A
500.0,393.0,310.0,348.0,252.0,321.0,A
500.0,393.0,311.0,348.0,252.0,320.0,A
500.0,393.0,311.0,347.0,251.0,323.0,A
500.0,393.0,309.0,347.0,252.0,322.0,A
500.0,392.0,310.0,348.0,252.0,323.0,A
500.0,392.0,310.0,348.0,252.0,322.0,A
500.0,393.0,310.0,349.0,253.0,321.0,A
500.0,393.0,309.0,348.0,253.0,322.0,A
500.0,393.0,310.0,347.0,252.0,322.0,A
500.0,393.0,310.0,347.0,252.0,322.0,A
500.0,393.0,310.0,348.0,252.0,321.0,A
500.0,392.0,310.0,348.0,252.0,323.0,A
500.0,392.0,310.0,349.0,253.0,322.0,A
500.0,392.0,309.0,347.0,253.0,322.0,A
500.0,392.0,310.0,349.0,252.0,323.0,A
500.0,392.0,310.0,348.0,252.0,322.0,A
500.0,393.0,310.0,348.0,253.0,321.0,A
500.0,393.0,309.0,348.0,253.0,320.0,A
500.0,393.0,309.0,348.0,253.0,322.0,A
500.0,392.0,309.0,348.0,253.0,321.0,A
500.0,392.0,309.0,348.0,253.0,320.0,A
500.0,393.0,310.0,348.0,253.0,322.0,A
500.0,393.0,310.0,348.0,253.0,321.0,A
500.0,393.0,310.0,347.0,253.0,321.0,A
500.0,393.0,310.0,348.0,253.0,322.0,A
500.0,393.0,310.0,347.0,253.0,321.0,A
500.0,393.0,310.0,347.0,254.0,322.0,A
500.0,393.0,308.0,348.0,252.0,321.0,A
500.0,393.0,309.0,348.0,253.0,322.0,A
500.0,393.0,309.0,349.0,253.0,321.0,A
500.0,393.0,309.0,348.0,253.0,321.0,A
500.0,392.0,309.0,348.0,253.0,321.0,A
500.0,393.0,310.0,348.0,253.0,322.0,A
500.0,393.0,309.0,348.0,253.0,320.0,A
500.0,393.0,309.0,348.0,253.0,321.0,A
500.0,392.0,310.0,350.0,253.0,321.0,A
500.0,393.0,310.0,348.0,253.0,321.0,A
500.0,392.0,310.0,348.0,253.0,321.0,A
500.0,392.0,309.0,348.0,254.0,322.0,A
500.0,393.0,310.0,347.0,253.0,321.0,A
500.0,392.0,310.0,348.0,253.0,321.0,A
500.0,392.0,309.0,348.0,252.0,321.0,A
500.0,393.0,309.0,349.0,253.0,322.0,A
500.0,393.0,309.0,349.0,253.0,321.0,A
500.0,393.0,309.0,348.0,254.0,321.0,A
500.0,392.0,309.0,348.0,252.0,322.0,A
500.0,393.0,309.0,347.0,253.0,321.0,A
500.0,393.0,310.0,348.0,253.0,321.0,A
500.0,394.0,310.0,349.0,253.0,321.0,A
497.0,368.0,339.0,343.0,212.0,319.0,B
496.0,368.0,339.0,343.0,212.0,318.0,B
496.0,368.0,338.0,343.0,212.0,318.0,B
497.0,367.0,338.0,342.0,212.0,318.0,B
496.0,368.0,338.0,344.0,212.0,319.0,B
497.0,367.0,340.0,343.0,212.0,317.0,B
497.0,367.0,339.0,343.0,212.0,319.0,B
496.0,367.0,339.0,343.0,212.0,318.0,B
496.0,368.0,338.0,343.0,211.0,318.0,B
496.0,366.0,338.0,343.0,212.0,318.0,B
496.0,367.0,338.0,343.0,211.0,317.0,B
497.0,368.0,338.0,343.0,213.0,318.0,B
497.0,368.0,339.0,343.0,212.0,318.0,B
496.0,368.0,339.0,343.0,212.0,318.0,B
496.0,367.0,339.0,344.0,212.0,318.0,B
495.0,368.0,339.0,343.0,211.0,318.0,B
495.0,367.0,339.0,343.0,211.0,317.0,B
496.0,367.0,338.0,343.0,212.0,319.0,B
496.0,368.0,340.0,342.0,211.0,318.0,B
496.0,367.0,339.0,342.0,211.0,319.0,B
496.0,366.0,339.0,342.0,212.0,318.0,B
496.0,368.0,340.0,342.0,212.0,318.0,B
496.0,368.0,338.0,342.0,212.0,319.0,B
496.0,368.0,340.0,343.0,212.0,317.0,B
496.0,367.0,339.0,343.0,212.0,318.0,B
496.0,368.0,339.0,344.0,212.0,319.0,B
496.0,367.0,338.0,342.0,212.0,319.0,B
497.0,367.0,340.0,343.0,212.0,319.0,B
496.0,367.0,338.0,343.0,212.0,318.0,B
497.0,368.0,340.0,343.0,213.0,318.0,B
496.0,367.0,339.0,344.0,212.0,318.0,B
496.0,367.0,338.0,343.0,211.0,318.0,B
496.0,367.0,339.0,344.0,212.0,320.0,B
496.0,368.0,338.0,343.0,212.0,318.0,B
495.0,367.0,339.0,343.0,212.0,318.0,B
495.0,368.0,338.0,342.0,212.0,318.0,B
496.0,367.0,339.0,342.0,211.0,318.0,B
496.0,368.0,339.0,343.0,211.0,319.0,B
497.0,366.0,340.0,343.0,211.0,316.0,B
496.0,367.0,339.0,342.0,212.0,319.0,B
496.0,367.0,339.0,343.0,211.0,319.0,B
496.0,368.0,338.0,343.0,212.0,318.0,B
496.0,367.0,339.0,343.0,211.0,318.0,B
496.0,368.0,339.0,343.0,212.0,318.0,B
496.0,367.0,340.0,343.0,212.0,318.0,B
496.0,367.0,339.0,343.0,211.0,319.0,B
496.0,367.0,339.0,343.0,212.0,317.0,B
496.0,367.0,339.0,343.0,212.0,318.0,B
496.0,367.0,339.0,344.0,211.0,318.0,B
496.0,368.0,338.0,344.0,212.0,319.0,B
496.0,367.0,339.0,343.0,212.0,318.0,B
495.0,367.0,339.0,343.0,212.0,319.0,B
495.0,368.0,339.0,343.0,211.0,318.0,B
496.0,367.0,339.0,343.0,211.0,318.0,B
496.0,368.0,339.0,343.0,212.0,318.0,B
496.0,367.0,339.0,342.0,212.0,318.0,B
496.0,367.0,339.0,343.0,212.0,318.0,B
496.0,367.0,339.0,344.0,212.0,318.0,B
496.0,368.0,339.0,343.0,212.0,317.0,B
496.0,368.0,339.0,343.0,212.0,319.0,B
496.0,367.0,339.0,343.0,212.0,318.0,B
497.0,368.0,339.0,343.0,212.0,318.0,B
497.0,366.0,340.0,344.0,212.0,318.0,B
496.0,367.0,339.0,343.0,210.0,318.0,B
495.0,368.0,339.0,342.0,211.0,317.0,B
495.0,368.0,339.0,342.0,212.0,317.0,B
497.0,368.0,338.0,344.0,213.0,317.0,B
498.0,368.0,338.0,343.0,212.0,319.0,B
497.0,368.0,339.0,343.0,213.0,320.0,B
496.0,367.0,340.0,344.0,211.0,320.0,B
496.0,368.0,340.0,343.0,211.0,319.0,B
495.0,366.0,339.0,343.0,212.0,319.0,B
496.0,367.0,339.0,343.0,211.0,320.0,B
495.0,368.0,340.0,342.0,212.0,319.0,B
496.0,368.0,339.0,342.0,213.0,318.0,B
496.0,367.0,339.0,342.0,212.0,318.0,B
495.0,368.0,340.0,342.0,212.0,319.0,B
496.0,368.0,339.0,342.0,212.0,319.0,B
496.0,367.0,338.0,343.0,211.0,318.0,B
496.0,368.0,338.0,342.0,211.0,319.0,B
496.0,368.0,339.0,343.0,212.0,318.0,B
496.0,367.0,339.0,343.0,211.0,319.0,B
496.0,368.0,339.0,343.0,212.0,319.0,B
496.0,368.0,339.0,343.0,212.0,318.0,B
496.0,367.0,339.0,343.0,212.0,319.0,B
496.0,367.0,341.0,343.0,212.0,319.0,B
496.0,368.0,338.0,343.0,212.0,319.0,B
496.0,367.0,339.0,343.0,212.0,318.0,B
496.0,368.0,338.0,343.0,212.0,320.0,B
495.0,367.0,340.0,343.0,212.0,318.0,B
496.0,368.0,339.0,343.0,212.0,318.0,B
497.0,368.0,340.0,343.0,213.0,318.0,B
496.0,368.0,338.0,343.0,213.0,319.0,B
495.0,367.0,338.0,344.0,213.0,318.0,B
495.0,367.0,339.0,344.0,212.0,318.0,B
495.0,367.0,339.0,343.0,212.0,318.0,B
496.0,368.0,339.0,343.0,212.0,319.0,B
496.0,368.0,339.0,343.0,212.0,318.0,B
496.0,367.0,340.0,341.0,212.0,317.0,B
496.0,367.0,339.0,342.0,212.0,319.0,B
497.0,368.0,339.0,343.0,212.0,319.0,B
496.0,368.0,339.0,343.0,212.0,318.0,B
496.0,368.0,338.0,343.0,212.0,318.0,B
497.0,367.0,338.0,342.0,212.0,318.0,B
496.0,368.0,338.0,344.0,212.0,319.0,B
497.0,367.0,340.0,343.0,212.0,317.0,B
497.0,367.0,339.0,343.0,212.0,319.0,B
496.0,367.0,339.0,343.0,212.0,318.0,B
496.0,368.0,338.0,343.0,211.0,318.0,B
496.0,366.0,338.0,343.0,212.0,318.0,B
496.0,367.0,338.0,343.0,211.0,317.0,B
497.0,368.0,338.0,343.0,213.0,318.0,B
497.0,368.0,339.0,343.0,212.0,318.0,B
496.0,368.0,339.0,343.0,212.0,318.0,B
496.0,367.0,339.0,344.0,212.0,318.0,B
495.0,368.0,339.0,343.0,211.0,318.0,B
495.0,367.0,339.0,343.0,211.0,317.0,B
496.0,367.0,338.0,343.0,212.0,319.0,B
496.0,368.0,340.0,342.0,211.0,318.0,B
496.0,367.0,339.0,342.0,211.0,319.0,B
496.0,366.0,339.0,342.0,212.0,318.0,B
496.0,368.0,340.0,342.0,212.0,318.0,B
496.0,368.0,338.0,342.0,212.0,319.0,B
496.0,368.0,340.0,343.0,212.0,317.0,B
496.0,367.0,339.0,343.0,212.0,318.0,B
496.0,368.0,339.0,344.0,212.0,319.0,B
496.0,367.0,338.0,342.0,212.0,319.0,B
497.0,367.0,340.0,343.0,212.0,319.0,B
496.0,367.0,338.0,343.0,212.0,318.0,B
497.0,368.0,340.0,343.0,213.0,318.0,B
496.0,367.0,339.0,344.0,212.0,318.0,B
496.0,367.0,338.0,343.0,211.0,318.0,B
496.0,367.0,339.0,344.0,212.0,320.0,B
496.0,368.0,338.0,343.0,212.0,318.0,B
495.0,367.0,339.0,343.0,212.0,318.0,B
495.0,368.0,338.0,342.0,212.0,318.0,B
496.0,367.0,339.0,342.0,211.0,318.0,B
496.0,368.0,339.0,343.0,211.0,319.0,B
497.0,366.0,340.0,343.0,211.0,316.0,B
496.0,367.0,339.0,342.0,212.0,319.0,B
496.0,367.0,339.0,343.0,211.0,319.0,B
496.0,368.0,338.0,343.0,212.0,318.0,B
496.0,367.0,339.0,343.0,211.0,318.0,B
496.0,368.0,339.0,343.0,212.0,318.0,B
496.0,367.0,340.0,343.0,212.0,318.0,B
496.0,367.0,339.0,343.0,211.0,319.0,B
496.0,367.0,339.0,343.0,212.0,317.0,B
496.0,367.0,339.0,343.0,212.0,318.0,B
496.0,367.0,339.0,344.0,211.0,318.0,B
496.0,368.0,338.0,344.0,212.0,319.0,B
496.0,367.0,339.0,343.0,212.0,318.0,B
495.0,367.0,339.0,343.0,212.0,319.0,B
495.0,368.0,339.0,343.0,211.0,318.0,B
496.0,367.0,339.0,343.0,211.0,318.0,B
496.0,368.0,339.0,343.0,212.0,318.0,B
496.0,367.0,339.0,342.0,212.0,318.0,B
496.0,367.0,339.0,343.0,212.0,318.0,B
496.0,367.0,339.0,344.0,212.0,318.0,B
496.0,368.0,339.0,343.0,212.0,317.0,B
496.0,368.0,339.0,343.0,212.0,319.0,B
496.0,367.0,339.0,343.0,212.0,318.0,B
497.0,368.0,339.0,343.0,212.0,318.0,B
497.0,366.0,340.0,344.0,212.0,318.0,B
496.0,367.0,339.0,343.0,210.0,318.0,B
495.0,368.0,339.0,342.0,211.0,317.0,B
495.0,368.0,339.0,342.0,212.0,317.0,B
497.0,368.0,338.0,344.0,213.0,317.0,B
498.0,368.0,338.0,343.0,212.0,319.0,B
497.0,368.0,339.0,343.0,213.0,320.0,B
496.0,367.0,340.0,344.0,211.0,320.0,B
496.0,368.0,340.0,343.0,211.0,319.0,B
495.0,366.0,339.0,343.0,212.0,319.0,B
496.0,367.0,339.0,343.0,211.0,320.0,B
495.0,368.0,340.0,342.0,212.0,319.0,B
496.0,368.0,339.0,342.0,213.0,318.0,B
496.0,367.0,339.0,342.0,212.0,318.0,B
495.0,368.0,340.0,342.0,212.0,319.0,B
496.0,368.0,339.0,342.0,212.0,319.0,B
496.0,367.0,338.0,343.0,211.0,318.0,B
496.0,368.0,338.0,342.0,211.0,319.0,B
496.0,368.0,339.0,343.0,212.0,318.0,B
496.0,367.0,339.0,343.0,211.0,319.0,B
496.0,368.0,339.0,343.0,212.0,319.0,B
496.0,368.0,339.0,343.0,212.0,318.0,B
496.0,367.0,339.0,343.0,212.0,319.0,B
496.0,367.0,341.0,343.0,212.0,319.0,B
496.0,368.0,338.0,343.0,212.0,319.0,B
496.0,367.0,339.0,343.0,212.0,318.0,B
496.0,368.0,338.0,343.0,212.0,320.0,B
495.0,367.0,340.0,343.0,212.0,318.0,B
496.0,368.0,339.0,343.0,212.0,318.0,B
497.0,368.0,340.0,343.0,213.0,318.0,B
496.0,368.0,338.0,343.0,213.0,319.0,B
495.0,367.0,338.0,344.0,213.0,318.0,B
495.0,367.0,339.0,344.0,212.0,318.0,B
495.0,367.0,339.0,343.0,212.0,318.0,B
496.0,368.0,339.0,343.0,212.0,319.0,B
496.0,368.0,339.0,343.0,212.0,318.0,B
496.0,367.0,340.0,341.0,212.0,317.0,B
496.0,367.0,339.0,342.0,212.0,319.0,B
497.0,368.0,339.0,343.0,212.0,319.0,B
496.0,368.0,339.0,343.0,212.0,318.0,B
496.0,368.0,338.0,343.0,212.0,318.0,B
497.0,367.0,338.0,342.0,212.0,318.0,B
496.0,368.0,338.0,344.0,212.0,319.0,B
497.0,367.0,340.0,343.0,212.0,317.0,B
497.0,367.0,339.0,343.0,212.0,319.0,B
496.0,367.0,339.0,343.0,212.0,318.0,B
496.0,368.0,338.0,343.0,211.0,318.0,B
496.0,366.0,338.0,343.0,212.0,318.0,B
496.0,367.0,338.0,343.0,211.0,317.0,B
497.0,368.0,338.0,343.0,213.0,318.0,B
497.0,368.0,339.0,343.0,212.0,318.0,B
496.0,368.0,339.0,343.0,212.0,318.0,B
496.0,367.0,339.0,344.0,212.0,318.0,B
495.0,368.0,339.0,343.0,211.0,318.0,B
495.0,367.0,339.0,343.0,211.0,317.0,B
496.0,367.0,338.0,343.0,212.0,319.0,B
496.0,368.0,340.0,342.0,211.0,318.0,B
496.0,367.0,339.0,342.0,211.0,319.0,B
496.0,366.0,339.0,342.0,212.0,318.0,B
496.0,368.0,340.0,342.0,212.0,318.0,B
496.0,368.0,338.0,342.0,212.0,319.0,B
496.0,368.0,340.0,343.0,212.0,317.0,B
496.0,367.0,339.0,343.0,212.0,318.0,B
496.0,368.0,339.0,344.0,212.0,319.0,B
496.0,367.0,338.0,342.0,212.0,319.0,B
497.0,367.0,340.0,343.0,212.0,319.0,B
496.0,367.0,338.0,343.0,212.0,318.0,B
497.0,368.0,340.0,343.0,213.0,318.0,B
496.0,367.0,339.0,344.0,212.0,318.0,B
496.0,367.0,338.0,343.0,211.0,318.0,B
496.0,367.0,339.0,344.0,212.0,320.0,B
496.0,368.0,338.0,343.0,212.0,318.0,B
495.0,367.0,339.0,343.0,212.0,318.0,B
495.0,368.0,338.0,342.0,212.0,318.0,B
496.0,367.0,339.0,342.0,211.0,318.0,B
496.0,368.0,339.0,343.0,211.0,319.0,B
497.0,366.0,340.0,343.0,211.0,316.0,B
496.0,367.0,339.0,342.0,212.0,319.0,B
496.0,367.0,339.0,343.0,211.0,319.0,B
496.0,368.0,338.0,343.0,212.0,318.0,B
496.0,367.0,339.0,343.0,211.0,318.0,B
496.0,368.0,339.0,343.0,212.0,318.0,B
496.0,367.0,340.0,343.0,212.0,318.0,B
496.0,367.0,339.0,343.0,211.0,319.0,B
496.0,367.0,339.0,343.0,212.0,317.0,B
496.0,367.0,339.0,343.0,212.0,318.0,B
496.0,367.0,339.0,344.0,211.0,318.0,B
496.0,368.0,338.0,344.0,212.0,319.0,B
496.0,367.0,339.0,343.0,212.0,318.0,B
495.0,367.0,339.0,343.0,212.0,319.0,B
495.0,368.0,339.0,343.0,211.0,318.0,B
496.0,367.0,339.0,343.0,211.0,318.0,B
496.0,368.0,339.0,343.0,212.0,318.0,B
496.0,367.0,339.0,342.0,212.0,318.0,B
496.0,367.0,339.0,343.0,212.0,318.0,B
496.0,367.0,339.0,344.0,212.0,318.0,B
496.0,368.0,339.0,343.0,212.0,317.0,B
496.0,368.0,339.0,343.0,212.0,319.0,B
496.0,367.0,339.0,343.0,212.0,318.0,B
497.0,368.0,339.0,343.0,212.0,318.0,B
497.0,366.0,340.0,344.0,212.0,318.0,B
496.0,367.0,339.0,343.0,210.0,318.0,B
495.0,368.0,339.0,342.0,211.0,317.0,B
495.0,368.0,339.0,342.0,212.0,317.0,B
497.0,368.0,338.0,344.0,213.0,317.0,B
498.0,368.0,338.0,343.0,212.0,319.0,B
497.0,368.0,339.0,343.0,213.0,320.0,B
496.0,367.0,340.0,344.0,211.0,320.0,B
496.0,368.0,340.0,343.0,211.0,319.0,B
495.0,366.0,339.0,343.0,212.0,319.0,B
496.0,367.0,339.0,343.0,211.0,320.0,B
495.0,368.0,340.0,342.0,212.0,319.0,B
496.0,368.0,339.0,342.0,213.0,318.0,B
496.0,367.0,339.0,342.0,212.0,318.0,B
495.0,368.0,340.0,342.0,212.0,319.0,B
496.0,368.0,339.0,342.0,212.0,319.0,B
496.0,367.0,338.0,343.0,211.0,318.0,B
496.0,368.0,338.0,342.0,211.0,319.0,B
496.0,368.0,339.0,343.0,212.0,318.0,B
496.0,367.0,339.0,343.0,211.0,319.0,B
496.0,368.0,339.0,343.0,212.0,319.0,B
496.0,368.0,339.0,343.0,212.0,318.0,B
496.0,367.0,339.0,343.0,212.0,319.0,B
496.0,367.0,341.0,343.0,212.0,319.0,B
496.0,368.0,338.0,343.0,212.0,319.0,B
496.0,367.0,339.0,343.0,212.0,318.0,B
496.0,368.0,338.0,343.0,212.0,320.0,B
495.0,367.0,340.0,343.0,212.0,318.0,B
496.0,368.0,339.0,343.0,212.0,318.0,B
497.0,368.0,340.0,343.0,213.0,318.0,B
496.0,368.0,338.0,343.0,213.0,319.0,B
495.0,367.0,338.0,344.0,213.0,318.0,B
495.0,367.0,339.0,344.0,212.0,318.0,B
495.0,367.0,339.0,343.0,212.0,318.0,B
496.0,368.0,339.0,343.0,212.0,319.0,B
496.0,368.0,339.0,343.0,212.0,318.0,B
496.0,367.0,340.0,341.0,212.0,317.0,B
496.0,367.0,339.0,342.0,212.0,319.0,B
497.0,367.0,339.0,343.0,214.0,319.0,B
497.0,368.0,338.0,342.0,213.0,318.0,B
496.0,368.0,339.0,343.0,212.0,319.0,B
496.0,368.0,339.0,342.0,214.0,320.0,B
496.0,368.0,339.0,342.0,214.0,320.0,B
496.0,367.0,338.0,342.0,213.0,319.0,B
496.0,368.0,339.0,342.0,214.0,320.0,B
496.0,368.0,340.0,343.0,212.0,320.0,B
496.0,368.0,339.0,342.0,214.0,320.0,B
496.0,369.0,340.0,343.0,213.0,320.0,B
495.0,368.0,341.0,342.0,213.0,320.0,B
496.0,367.0,339.0,343.0,214.0,320.0,B
496.0,368.0,339.0,342.0,214.0,320.0,B
496.0,368.0,340.0,342.0,213.0,321.0,B
496.0,369.0,339.0,342.0,214.0,321.0,B
496.0,369.0,339.0,342.0,213.0,318.0,B
495.0,368.0,340.0,342.0,214.0,320.0,B
495.0,369.0,339.0,342.0,214.0,320.0,B
496.0,367.0,338.0,343.0,213.0,320.0,B
496.0,368.0,339.0,342.0,213.0,320.0,B
496.0,367.0,340.0,342.0,212.0,320.0,B
496.0,367.0,340.0,342.0,213.0,321.0,B
496.0,368.0,340.0,343.0,213.0,320.0,B
497.0,366.0,340.0,344.0,213.0,318.0,B
494.0,367.0,339.0,343.0,212.0,319.0,B
494.0,368.0,339.0,342.0,212.0,319.0,B
496.0,368.0,340.0,341.0,213.0,320.0,B
495.0,369.0,339.0,343.0,214.0,320.0,B
496.0,368.0,340.0,342.0,213.0,320.0,B
496.0,368.0,340.0,342.0,213.0,319.0,B
496.0,368.0,339.0,343.0,213.0,320.0,B
496.0,367.0,340.0,343.0,213.0,320.0,B
495.0,367.0,340.0,343.0,212.0,321.0,B
496.0,367.0,341.0,342.0,213.0,319.0,B
495.0,369.0,340.0,342.0,213.0,320.0,B
496.0,368.0,340.0,342.0,213.0,320.0,B
496.0,368.0,340.0,342.0,213.0,320.0,B
496.0,367.0,340.0,342.0,212.0,319.0,B
496.0,368.0,339.0,342.0,212.0,321.0,B
495.0,368.0,339.0,343.0,213.0,320.0,B
496.0,368.0,339.0,343.0,213.0,320.0,B
495.0,368.0,340.0,342.0,213.0,319.0,B
495.0,368.0,339.0,343.0,213.0,319.0,B
497.0,368.0,339.0,342.0,213.0,319.0,B
496.0,368.0,339.0,342.0,213.0,320.0,B
495.0,367.0,340.0,342.0,213.0,320.0,B
496.0,368.0,340.0,343.0,213.0,319.0,B
496.0,368.0,339.0,343.0,212.0,320.0,B
496.0,367.0,339.0,342.0,213.0,320.0,B
496.0,368.0,339.0,342.0,213.0,319.0,B
496.0,368.0,339.0,342.0,212.0,321.0,B
496.0,368.0,339.0,342.0,213.0,320.0,B
496.0,368.0,339.0,343.0,213.0,318.0,B
496.0,367.0,339.0,343.0,214.0,320.0,B
496.0,368.0,340.0,343.0,213.0,318.0,B
495.0,368.0,340.0,343.0,213.0,319.0,B
495.0,369.0,339.0,342.0,213.0,320.0,B
496.0,367.0,338.0,343.0,213.0,320.0,B
497.0,367.0,339.0,342.0,213.0,320.0,B
496.0,368.0,338.0,342.0,214.0,319.0,B
497.0,367.0,339.0,343.0,213.0,319.0,B
496.0,367.0,339.0,342.0,213.0,320.0,B
497.0,367.0,339.0,342.0,213.0,318.0,B
496.0,366.0,340.0,342.0,213.0,320.0,B
496.0,367.0,340.0,342.0,213.0,320.0,B
495.0,368.0,340.0,342.0,212.0,320.0,B
495.0,368.0,339.0,343.0,213.0,319.0,B
495.0,369.0,340.0,342.0,212.0,320.0,B
495.0,368.0,339.0,342.0,213.0,319.0,B
496.0,368.0,339.0,342.0,213.0,320.0,B
497.0,367.0,340.0,343.0,213.0,320.0,B
497.0,368.0,340.0,342.0,213.0,320.0,B
496.0,367.0,339.0,341.0,213.0,319.0,B
496.0,368.0,339.0,341.0,212.0,320.0,B
496.0,368.0,339.0,342.0,213.0,320.0,B
495.0,366.0,340.0,342.0,213.0,320.0,B
496.0,368.0,339.0,342.0,213.0,319.0,B
496.0,367.0,340.0,342.0,212.0,319.0,B
496.0,367.0,339.0,342.0,213.0,321.0,B
496.0,368.0,339.0,343.0,213.0,320.0,B
496.0,368.0,340.0,343.0,213.0,319.0,B
496.0,368.0,339.0,342.0,213.0,320.0,B
497.0,368.0,340.0,343.0,213.0,320.0,B
496.0,367.0,339.0,342.0,213.0,320.0,B
496.0,368.0,339.0,343.0,214.0,319.0,B
497.0,369.0,340.0,343.0,213.0,319.0,B
496.0,368.0,339.0,343.0,213.0,319.0,B
496.0,368.0,339.0,342.0,213.0,319.0,B
496.0,368.0,339.0,342.0,213.0,319.0,B
495.0,369.0,340.0,342.0,213.0,319.0,B
496.0,367.0,339.0,342.0,214.0,319.0,B
496.0,367.0,339.0,343.0,212.0,320.0,B
496.0,368.0,340.0,342.0,213.0,321.0,B
496.0,368.0,340.0,341.0,213.0,319.0,B
497.0,368.0,340.0,342.0,213.0,320.0,B
497.0,367.0,339.0,343.0,213.0,319.0,B
495.0,367.0,338.0,342.0,213.0,321.0,B
495.0,367.0,339.0,341.0,213.0,320.0,B
496.0,369.0,339.0,342.0,214.0,319.0,B
496.0,368.0,339.0,343.0,213.0,319.0,B
500.0,440.0,334.0,318.0,286.0,340.0,C
500.0,440.0,329.0,316.0,284.0,340.0,C
500.0,439.0,331.0,316.0,283.0,342.0,C
500.0,440.0,329.0,317.0,283.0,341.0,C
500.0,440.0,330.0,319.0,286.0,342.0,C
500.0,444.0,326.0,319.0,287.0,345.0,C
500.0,445.0,326.0,319.0,286.0,344.0,C
500.0,443.0,326.0,318.0,286.0,340.0,C
500.0,439.0,326.0,318.0,284.0,341.0,C
500.0,437.0,327.0,319.0,283.0,340.0,C
500.0,439.0,332.0,320.0,283.0,340.0,C
500.0,438.0,334.0,320.0,283.0,338.0,C
500.0,439.0,333.0,321.0,282.0,339.0,C
500.0,437.0,333.0,323.0,283.0,337.0,C
500.0,435.0,334.0,322.0,284.0,337.0,C
500.0,436.0,339.0,323.0,281.0,337.0,C
500.0,434.0,343.0,323.0,281.0,337.0,C
500.0,432.0,339.0,322.0,280.0,337.0,C
500.0,429.0,334.0,324.0,279.0,336.0,C
500.0,428.0,338.0,321.0,279.0,336.0,C
500.0,429.0,337.0,321.0,280.0,337.0,C
500.0,431.0,329.0,322.0,282.0,338.0,C
500.0,428.0,327.0,323.0,283.0,339.0,C
500.0,427.0,326.0,321.0,282.0,338.0,C
500.0,423.0,327.0,321.0,281.0,338.0,C
500.0,424.0,330.0,322.0,281.0,337.0,C
500.0,426.0,331.0,323.0,281.0,336.0,C
500.0,425.0,332.0,323.0,281.0,338.0,C
500.0,426.0,332.0,323.0,281.0,336.0,C
500.0,426.0,334.0,322.0,279.0,335.0,C
500.0,428.0,333.0,323.0,281.0,335.0,C
