@relation Acc_Data_compiled
@attribute x1 numeric
@attribute y1 numeric
@attribute z1 numeric
@attribute x2 numeric
@attribute y2 numeric
@attribute z2 numeric
@attribute label {A,B,C,D,E}
@data
332.0,229.0,344.0,349.0,221.0,169.0,B
333.0,229.0,343.0,348.0,220.0,169.0,B
334.0,230.0,344.0,348.0,220.0,168.0,B
333.0,231.0,346.0,348.0,220.0,168.0,B
332.0,231.0,345.0,349.0,220.0,170.0,B
333.0,230.0,345.0,348.0,220.0,169.0,B
333.0,229.0,346.0,348.0,220.0,170.0,B
332.0,230.0,346.0,348.0,220.0,169.0,B
332.0,229.0,346.0,349.0,221.0,169.0,B
331.0,229.0,345.0,349.0,220.0,169.0,B
332.0,230.0,346.0,348.0,220.0,169.0,B
332.0,230.0,344.0,350.0,221.0,170.0,B
332.0,230.0,344.0,350.0,221.0,170.0,B
333.0,230.0,344.0,349.0,221.0,169.0,B
333.0,230.0,343.0,350.0,221.0,171.0,B
332.0,230.0,345.0,349.0,221.0,169.0,B
333.0,231.0,345.0,349.0,219.0,170.0,B
334.0,230.0,345.0,349.0,219.0,169.0,B
334.0,230.0,344.0,349.0,221.0,169.0,B
333.0,230.0,345.0,349.0,221.0,170.0,B
332.0,231.0,344.0,350.0,221.0,169.0,B
332.0,230.0,344.0,349.0,220.0,169.0,B
332.0,230.0,344.0,348.0,221.0,169.0,B
333.0,230.0,344.0,348.0,220.0,170.0,B
333.0,230.0,344.0,348.0,221.0,168.0,B
335.0,230.0,343.0,350.0,221.0,169.0,B
334.0,230.0,342.0,349.0,221.0,170.0,B
333.0,229.0,344.0,349.0,221.0,168.0,B
333.0,229.0,344.0,350.0,221.0,168.0,B
333.0,230.0,344.0,349.0,222.0,168.0,B
333.0,229.0,344.0,349.0,221.0,170.0,B
333.0,230.0,344.0,348.0,222.0,170.0,B
334.0,229.0,343.0,349.0,221.0,169.0,B
333.0,228.0,344.0,350.0,222.0,169.0,B
333.0,229.0,344.0,349.0,221.0,169.0,B
333.0,230.0,345.0,349.0,221.0,168.0,B
333.0,230.0,344.0,349.0,221.0,169.0,B
333.0,230.0,344.0,349.0,221.0,170.0,B
333.0,230.0,345.0,349.0,221.0,169.0,B
333.0,230.0,344.0,349.0,222.0,170.0,B
332.0,230.0,344.0,349.0,221.0,170.0,B
333.0,230.0,344.0,348.0,221.0,169.0,B
333.0,230.0,345.0,349.0,220.0,169.0,B
334.0,230.0,345.0,348.0,220.0,169.0,B
332.0,230.0,344.0,349.0,221.0,171.0,B
333.0,231.0,345.0,349.0,220.0,168.0,B
332.0,230.0,345.0,349.0,220.0,169.0,B
333.0,231.0,345.0,350.0,220.0,170.0,B
333.0,230.0,344.0,350.0,221.0,170.0,B
332.0,230.0,344.0,348.0,220.0,170.0,B
332.0,230.0,343.0,349.0,220.0,170.0,B
332.0,231.0,344.0,350.0,220.0,170.0,B
332.0,230.0,346.0,349.0,221.0,169.0,B
332.0,229.0,345.0,348.0,221.0,169.0,B
332.0,230.0,344.0,349.0,221.0,170.0,B
332.0,230.0,345.0,348.0,220.0,171.0,B
332.0,230.0,347.0,349.0,220.0,170.0,B
332.0,230.0,345.0,349.0,221.0,169.0,B
332.0,229.0,345.0,349.0,221.0,169.0,B
331.0,230.0,345.0,349.0,221.0,169.0,B
332.0,230.0,344.0,349.0,220.0,169.0,B
332.0,231.0,344.0,348.0,220.0,171.0,B
332.0,231.0,344.0,349.0,221.0,170.0,B
333.0,230.0,345.0,350.0,220.0,170.0,B
333.0,230.0,344.0,350.0,220.0,169.0,B
332.0,229.0,345.0,350.0,220.0,168.0,B
333.0,229.0,345.0,348.0,222.0,167.0,B
332.0,229.0,345.0,348.0,222.0,169.0,B
332.0,230.0,344.0,347.0,220.0,170.0,B
331.0,231.0,345.0,350.0,220.0,172.0,B
331.0,230.0,344.0,349.0,220.0,171.0,B
331.0,229.0,344.0,349.0,220.0,170.0,B
331.0,230.0,344.0,348.0,219.0,169.0,B
332.0,230.0,345.0,348.0,220.0,168.0,B
332.0,230.0,345.0,349.0,221.0,168.0,B
333.0,230.0,345.0,350.0,220.0,168.0,B
332.0,230.0,345.0,349.0,219.0,169.0,B
331.0,230.0,345.0,349.0,221.0,169.0,B
330.0,230.0,346.0,350.0,219.0,170.0,B
331.0,230.0,345.0,349.0,219.0,169.0,B
330.0,229.0,347.0,350.0,220.0,170.0,B
331.0,229.0,347.0,348.0,221.0,170.0,B
331.0,230.0,346.0,348.0,221.0,168.0,B
332.0,230.0,345.0,348.0,222.0,169.0,B
330.0,232.0,345.0,348.0,220.0,169.0,B
329.0,231.0,346.0,349.0,218.0,170.0,B
328.0,230.0,347.0,350.0,218.0,170.0,B
331.0,228.0,347.0,353.0,219.0,169.0,B
333.0,229.0,347.0,355.0,222.0,170.0,B
336.0,228.0,343.0,357.0,224.0,172.0,B
335.0,234.0,345.0,357.0,222.0,169.0,B
332.0,234.0,347.0,355.0,217.0,169.0,B
330.0,233.0,346.0,349.0,215.0,169.0,B
331.0,314.0,325.0,343.0,166.0,220.0,C
330.0,314.0,325.0,344.0,166.0,222.0,C
330.0,314.0,326.0,344.0,166.0,222.0,C
330.0,314.0,326.0,343.0,165.0,222.0,C
330.0,313.0,324.0,343.0,165.0,221.0,C
330.0,314.0,324.0,342.0,166.0,221.0,C
330.0,313.0,324.0,344.0,166.0,219.0,C
330.0,312.0,326.0,344.0,166.0,219.0,C
330.0,312.0,325.0,344.0,167.0,219.0,C
331.0,312.0,325.0,343.0,166.0,219.0,C
331.0,313.0,325.0,343.0,164.0,219.0,C
330.0,314.0,325.0,343.0,165.0,220.0,C
330.0,314.0,324.0,343.0,165.0,219.0,C
330.0,315.0,323.0,342.0,165.0,219.0,C
330.0,313.0,324.0,342.0,164.0,218.0,C
330.0,313.0,324.0,342.0,165.0,219.0,C
330.0,313.0,324.0,343.0,165.0,220.0,C
331.0,313.0,324.0,343.0,166.0,221.0,C
332.0,314.0,324.0,343.0,166.0,222.0,C
330.0,314.0,327.0,343.0,165.0,222.0,C
331.0,313.0,325.0,344.0,166.0,223.0,C
331.0,313.0,324.0,344.0,166.0,221.0,C
331.0,313.0,324.0,344.0,166.0,220.0,C
331.0,312.0,325.0,344.0,166.0,220.0,C
331.0,313.0,325.0,344.0,165.0,220.0,C
332.0,313.0,324.0,345.0,166.0,219.0,C
331.0,313.0,325.0,344.0,166.0,219.0,C
331.0,313.0,325.0,343.0,166.0,220.0,C
331.0,314.0,324.0,344.0,165.0,221.0,C
331.0,314.0,324.0,343.0,165.0,221.0,C
331.0,314.0,324.0,344.0,165.0,220.0,C
331.0,314.0,326.0,344.0,165.0,220.0,C
330.0,313.0,325.0,344.0,166.0,221.0,C
330.0,313.0,324.0,344.0,167.0,222.0,C
331.0,314.0,324.0,345.0,167.0,222.0,C
331.0,314.0,325.0,344.0,166.0,223.0,C
330.0,313.0,325.0,344.0,166.0,222.0,C
330.0,314.0,326.0,344.0,166.0,221.0,C
330.0,313.0,325.0,344.0,166.0,221.0,C
331.0,313.0,323.0,344.0,167.0,221.0,C
331.0,313.0,325.0,344.0,166.0,219.0,C
330.0,313.0,324.0,344.0,166.0,220.0,C
331.0,313.0,322.0,344.0,166.0,220.0,C
331.0,314.0,324.0,344.0,166.0,221.0,C
331.0,314.0,324.0,343.0,165.0,220.0,C
331.0,314.0,325.0,343.0,165.0,222.0,C
331.0,314.0,325.0,343.0,165.0,220.0,C
330.0,313.0,325.0,343.0,165.0,220.0,C
331.0,313.0,326.0,343.0,166.0,221.0,C
330.0,312.0,326.0,343.0,165.0,221.0,C
330.0,314.0,325.0,342.0,165.0,220.0,C
330.0,313.0,325.0,343.0,165.0,220.0,C
330.0,314.0,324.0,343.0,166.0,220.0,C
331.0,314.0,324.0,344.0,165.0,220.0,C
331.0,314.0,324.0,343.0,166.0,220.0,C
331.0,314.0,324.0,344.0,166.0,221.0,C
330.0,313.0,326.0,343.0,165.0,220.0,C
330.0,312.0,326.0,342.0,166.0,219.0,C
330.0,313.0,325.0,345.0,166.0,220.0,C
331.0,313.0,324.0,344.0,166.0,220.0,C
330.0,313.0,323.0,344.0,166.0,221.0,C
331.0,313.0,324.0,345.0,166.0,222.0,C
331.0,313.0,324.0,345.0,167.0,222.0,C
331.0,313.0,325.0,344.0,166.0,220.0,C
331.0,312.0,324.0,343.0,166.0,220.0,C
330.0,313.0,324.0,343.0,166.0,222.0,C
331.0,314.0,325.0,344.0,166.0,220.0,C
330.0,313.0,327.0,344.0,166.0,222.0,C
331.0,313.0,325.0,345.0,166.0,221.0,C
331.0,314.0,324.0,342.0,165.0,220.0,C
331.0,313.0,324.0,343.0,165.0,220.0,C
332.0,313.0,325.0,344.0,166.0,220.0,C
331.0,313.0,326.0,344.0,166.0,218.0,C
330.0,312.0,326.0,344.0,166.0,219.0,C
329.0,312.0,326.0,343.0,166.0,220.0,C
330.0,312.0,325.0,343.0,166.0,220.0,C
331.0,312.0,326.0,344.0,166.0,220.0,C
331.0,313.0,324.0,344.0,166.0,220.0,C
331.0,313.0,323.0,343.0,165.0,220.0,C
331.0,313.0,326.0,344.0,165.0,219.0,C
330.0,314.0,324.0,343.0,165.0,221.0,C
331.0,313.0,326.0,344.0,165.0,219.0,C
330.0,313.0,326.0,343.0,165.0,219.0,C
330.0,313.0,326.0,344.0,166.0,219.0,C
330.0,312.0,326.0,344.0,165.0,220.0,C
330.0,313.0,325.0,344.0,166.0,221.0,C
331.0,314.0,325.0,344.0,165.0,220.0,C
330.0,314.0,325.0,344.0,165.0,221.0,C
330.0,315.0,324.0,344.0,165.0,222.0,C
331.0,316.0,327.0,344.0,164.0,223.0,C
330.0,316.0,325.0,344.0,164.0,222.0,C
330.0,315.0,325.0,342.0,164.0,222.0,C
331.0,315.0,326.0,343.0,165.0,221.0,C
330.0,314.0,324.0,342.0,165.0,222.0,C
330.0,314.0,325.0,343.0,166.0,222.0,C
329.0,314.0,325.0,343.0,166.0,222.0,C
329.0,314.0,324.0,344.0,166.0,221.0,C
330.0,313.0,324.0,343.0,166.0,221.0,C
330.0,313.0,324.0,344.0,166.0,221.0,C
331.0,314.0,325.0,344.0,165.0,220.0,C
321.0,313.0,336.0,339.0,162.0,218.0,C
321.0,313.0,334.0,339.0,162.0,218.0,C
320.0,312.0,333.0,340.0,163.0,218.0,C
321.0,312.0,336.0,340.0,163.0,217.0,C
321.0,312.0,334.0,340.0,164.0,218.0,C
321.0,312.0,334.0,341.0,162.0,219.0,C
321.0,312.0,334.0,342.0,163.0,220.0,C
322.0,311.0,334.0,342.0,163.0,219.0,C
322.0,311.0,334.0,340.0,163.0,219.0,C
321.0,313.0,334.0,339.0,163.0,220.0,C
322.0,312.0,333.0,341.0,164.0,219.0,C
322.0,312.0,334.0,340.0,162.0,218.0,C
322.0,311.0,334.0,339.0,162.0,217.0,C
322.0,312.0,335.0,339.0,162.0,217.0,C
321.0,311.0,335.0,338.0,161.0,217.0,C
322.0,312.0,334.0,338.0,161.0,218.0,C
321.0,313.0,333.0,339.0,161.0,217.0,C
321.0,313.0,335.0,340.0,161.0,219.0,C
321.0,312.0,334.0,340.0,163.0,217.0,C
322.0,311.0,336.0,340.0,163.0,218.0,C
321.0,311.0,335.0,340.0,164.0,218.0,C
321.0,312.0,334.0,341.0,164.0,218.0,C
322.0,312.0,336.0,341.0,163.0,218.0,C
322.0,311.0,335.0,341.0,162.0,218.0,C
321.0,311.0,334.0,340.0,163.0,218.0,C
321.0,311.0,334.0,341.0,163.0,217.0,C
321.0,311.0,334.0,341.0,163.0,217.0,C
320.0,311.0,335.0,340.0,163.0,218.0,C
321.0,311.0,335.0,340.0,163.0,219.0,C
321.0,312.0,334.0,340.0,162.0,217.0,C
321.0,311.0,335.0,340.0,164.0,218.0,C
321.0,311.0,334.0,340.0,162.0,216.0,C
321.0,311.0,334.0,341.0,163.0,218.0,C
321.0,312.0,333.0,341.0,164.0,218.0,C
321.0,312.0,334.0,340.0,163.0,218.0,C
322.0,312.0,335.0,341.0,164.0,218.0,C
322.0,311.0,335.0,340.0,163.0,218.0,C
322.0,311.0,335.0,341.0,164.0,217.0,C
322.0,311.0,335.0,342.0,163.0,217.0,C
321.0,311.0,335.0,341.0,163.0,217.0,C
322.0,311.0,335.0,341.0,164.0,218.0,C
321.0,310.0,334.0,340.0,165.0,217.0,C
322.0,311.0,335.0,341.0,164.0,218.0,C
321.0,310.0,334.0,340.0,163.0,217.0,C
321.0,310.0,335.0,341.0,163.0,217.0,C
321.0,311.0,334.0,340.0,164.0,217.0,C
321.0,312.0,335.0,341.0,163.0,217.0,C
322.0,311.0,334.0,341.0,164.0,218.0,C
322.0,312.0,336.0,340.0,163.0,218.0,C
322.0,311.0,335.0,341.0,163.0,217.0,C
322.0,311.0,334.0,340.0,163.0,217.0,C
322.0,311.0,335.0,340.0,164.0,218.0,C
321.0,311.0,334.0,340.0,163.0,218.0,C
321.0,311.0,335.0,340.0,163.0,217.0,C
322.0,311.0,335.0,340.0,163.0,216.0,C
321.0,310.0,335.0,340.0,163.0,218.0,C
321.0,311.0,335.0,341.0,163.0,217.0,C
321.0,311.0,335.0,341.0,163.0,218.0,C
321.0,311.0,335.0,341.0,163.0,217.0,C
322.0,312.0,335.0,341.0,164.0,218.0,C
321.0,311.0,335.0,341.0,163.0,217.0,C
321.0,311.0,334.0,341.0,163.0,218.0,C
321.0,311.0,333.0,340.0,163.0,218.0,C
321.0,311.0,334.0,341.0,163.0,216.0,C
321.0,311.0,334.0,340.0,164.0,217.0,C
321.0,312.0,335.0,341.0,164.0,217.0,C
320.0,311.0,334.0,340.0,163.0,218.0,C
322.0,312.0,335.0,340.0,163.0,218.0,C
321.0,311.0,334.0,342.0,164.0,218.0,C
322.0,311.0,334.0,340.0,163.0,217.0,C
321.0,312.0,335.0,339.0,164.0,218.0,C
321.0,313.0,336.0,340.0,163.0,219.0,C
321.0,312.0,334.0,342.0,163.0,219.0,C
320.0,311.0,335.0,341.0,163.0,218.0,C
322.0,311.0,336.0,341.0,163.0,218.0,C
321.0,311.0,336.0,340.0,163.0,217.0,C
321.0,312.0,334.0,340.0,163.0,218.0,C
322.0,312.0,334.0,340.0,163.0,218.0,C
321.0,312.0,335.0,340.0,162.0,218.0,C
321.0,310.0,336.0,340.0,163.0,216.0,C
321.0,311.0,334.0,340.0,164.0,217.0,C
322.0,310.0,335.0,341.0,163.0,217.0,C
320.0,310.0,335.0,340.0,163.0,216.0,C
321.0,311.0,335.0,342.0,164.0,217.0,C
321.0,311.0,335.0,341.0,164.0,218.0,C
322.0,311.0,335.0,341.0,164.0,217.0,C
321.0,311.0,336.0,340.0,163.0,217.0,C
321.0,311.0,335.0,340.0,163.0,218.0,C
321.0,311.0,335.0,340.0,163.0,218.0,C
321.0,311.0,336.0,340.0,163.0,218.0,C
321.0,312.0,337.0,341.0,163.0,218.0,C
321.0,311.0,335.0,341.0,163.0,218.0,C
322.0,312.0,336.0,341.0,163.0,217.0,C
321.0,311.0,335.0,340.0,163.0,216.0,C
320.0,311.0,334.0,341.0,164.0,217.0,C
320.0,311.0,334.0,341.0,163.0,218.0,C
322.0,311.0,333.0,341.0,164.0,218.0,C
322.0,311.0,333.0,340.0,163.0,216.0,C
322.0,310.0,334.0,340.0,164.0,216.0,C
322.0,311.0,334.0,340.0,163.0,216.0,C
327.0,312.0,330.0,346.0,169.0,220.0,C
326.0,312.0,331.0,347.0,168.0,218.0,C
327.0,312.0,330.0,347.0,169.0,219.0,C
327.0,312.0,329.0,347.0,169.0,220.0,C
328.0,311.0,330.0,346.0,170.0,219.0,C
327.0,312.0,329.0,345.0,169.0,220.0,C
328.0,312.0,329.0,345.0,169.0,220.0,C
327.0,311.0,329.0,346.0,169.0,220.0,C
327.0,312.0,329.0,347.0,169.0,219.0,C
327.0,312.0,328.0,347.0,168.0,219.0,C
327.0,312.0,329.0,346.0,169.0,219.0,C
327.0,312.0,329.0,347.0,169.0,219.0,C
327.0,313.0,328.0,347.0,168.0,218.0,C
328.0,312.0,329.0,347.0,169.0,220.0,C
328.0,313.0,328.0,347.0,169.0,219.0,C
327.0,312.0,330.0,346.0,169.0,219.0,C
326.0,312.0,329.0,346.0,169.0,219.0,C
326.0,312.0,329.0,346.0,169.0,221.0,C
327.0,312.0,329.0,346.0,169.0,219.0,C
327.0,312.0,329.0,346.0,171.0,220.0,C
328.0,312.0,327.0,347.0,170.0,219.0,C
328.0,311.0,328.0,346.0,170.0,221.0,C
328.0,312.0,329.0,346.0,170.0,220.0,C
327.0,313.0,329.0,346.0,170.0,221.0,C
328.0,313.0,329.0,347.0,170.0,221.0,C
327.0,313.0,329.0,347.0,170.0,220.0,C
328.0,312.0,328.0,347.0,170.0,221.0,C
328.0,312.0,327.0,348.0,170.0,221.0,C
329.0,313.0,329.0,348.0,170.0,220.0,C
328.0,313.0,327.0,348.0,170.0,221.0,C
328.0,312.0,328.0,346.0,171.0,220.0,C
328.0,313.0,330.0,347.0,170.0,220.0,C
327.0,312.0,327.0,347.0,170.0,220.0,C
328.0,313.0,328.0,347.0,170.0,220.0,C
328.0,312.0,328.0,348.0,171.0,221.0,C
329.0,313.0,327.0,348.0,169.0,220.0,C
328.0,313.0,329.0,346.0,169.0,222.0,C
327.0,312.0,329.0,347.0,170.0,220.0,C
329.0,312.0,328.0,347.0,170.0,220.0,C
328.0,312.0,327.0,347.0,170.0,221.0,C
328.0,313.0,328.0,347.0,170.0,221.0,C
328.0,313.0,329.0,348.0,170.0,221.0,C
327.0,313.0,329.0,347.0,170.0,221.0,C
327.0,313.0,328.0,348.0,169.0,220.0,C
327.0,313.0,328.0,346.0,170.0,220.0,C
328.0,313.0,328.0,347.0,170.0,220.0,C
328.0,313.0,329.0,347.0,171.0,220.0,C
326.0,313.0,327.0,347.0,169.0,220.0,C
328.0,313.0,327.0,348.0,170.0,219.0,C
328.0,312.0,329.0,348.0,170.0,220.0,C
329.0,312.0,328.0,347.0,170.0,220.0,C
327.0,313.0,328.0,347.0,170.0,220.0,C
327.0,313.0,329.0,346.0,170.0,219.0,C
327.0,313.0,327.0,348.0,170.0,219.0,C
329.0,313.0,328.0,349.0,171.0,220.0,C
328.0,313.0,327.0,347.0,170.0,220.0,C
329.0,312.0,329.0,346.0,170.0,219.0,C
328.0,312.0,328.0,346.0,170.0,219.0,C
327.0,312.0,329.0,346.0,169.0,220.0,C
327.0,313.0,329.0,348.0,168.0,219.0,C
327.0,313.0,327.0,346.0,169.0,220.0,C
328.0,312.0,328.0,347.0,169.0,221.0,C
328.0,312.0,328.0,347.0,170.0,220.0,C
328.0,313.0,327.0,347.0,171.0,221.0,C
328.0,313.0,328.0,348.0,170.0,219.0,C
327.0,312.0,329.0,346.0,170.0,221.0,C
328.0,312.0,329.0,347.0,170.0,221.0,C
328.0,312.0,328.0,347.0,169.0,220.0,C
328.0,312.0,329.0,348.0,170.0,220.0,C
328.0,313.0,329.0,348.0,170.0,221.0,C
328.0,312.0,328.0,348.0,170.0,220.0,C
328.0,313.0,328.0,347.0,170.0,220.0,C
327.0,313.0,328.0,347.0,170.0,221.0,C
327.0,313.0,327.0,347.0,169.0,219.0,C
327.0,313.0,329.0,348.0,169.0,220.0,C
328.0,314.0,328.0,347.0,169.0,221.0,C
328.0,314.0,329.0,348.0,169.0,221.0,C
327.0,314.0,328.0,347.0,169.0,221.0,C
327.0,313.0,328.0,346.0,170.0,220.0,C
326.0,313.0,328.0,347.0,170.0,220.0,C
327.0,313.0,328.0,348.0,169.0,221.0,C
327.0,313.0,327.0,347.0,170.0,221.0,C
328.0,313.0,327.0,346.0,171.0,222.0,C
328.0,313.0,327.0,347.0,171.0,219.0,C
328.0,312.0,328.0,348.0,170.0,219.0,C
328.0,312.0,329.0,348.0,171.0,220.0,C
328.0,313.0,328.0,348.0,169.0,219.0,C
327.0,312.0,328.0,348.0,170.0,220.0,C
327.0,312.0,328.0,347.0,171.0,220.0,C
328.0,312.0,329.0,347.0,171.0,220.0,C
328.0,311.0,329.0,347.0,170.0,219.0,C
327.0,312.0,330.0,347.0,170.0,219.0,C
328.0,312.0,329.0,347.0,171.0,219.0,C
328.0,312.0,329.0,348.0,170.0,220.0,C
329.0,312.0,328.0,347.0,170.0,219.0,C
329.0,312.0,329.0,348.0,171.0,220.0,C
328.0,312.0,329.0,348.0,171.0,218.0,C
329.0,312.0,329.0,348.0,170.0,220.0,C
329.0,312.0,329.0,347.0,170.0,218.0,C
329.0,312.0,329.0,346.0,171.0,218.0,C
320.0,318.0,331.0,342.0,165.0,219.0,C
320.0,319.0,331.0,342.0,164.0,220.0,C
320.0,318.0,329.0,343.0,165.0,220.0,C
320.0,318.0,330.0,343.0,164.0,220.0,C
321.0,318.0,330.0,343.0,166.0,219.0,C
320.0,319.0,330.0,343.0,165.0,219.0,C
320.0,318.0,330.0,343.0,166.0,220.0,C
321.0,319.0,330.0,342.0,165.0,220.0,C
321.0,319.0,330.0,343.0,166.0,220.0,C
320.0,319.0,328.0,344.0,165.0,220.0,C
320.0,319.0,329.0,343.0,166.0,221.0,C
320.0,318.0,330.0,344.0,165.0,219.0,C
320.0,319.0,330.0,343.0,165.0,220.0,C
321.0,319.0,330.0,343.0,165.0,220.0,C
320.0,318.0,330.0,343.0,166.0,220.0,C
318.0,319.0,329.0,343.0,165.0,222.0,C
319.0,320.0,330.0,343.0,164.0,222.0,C
320.0,320.0,329.0,343.0,165.0,223.0,C
320.0,320.0,328.0,343.0,165.0,221.0,C
320.0,320.0,330.0,342.0,164.0,222.0,C
321.0,319.0,329.0,342.0,165.0,222.0,C
321.0,319.0,330.0,343.0,166.0,221.0,C
320.0,319.0,329.0,343.0,166.0,220.0,C
321.0,319.0,329.0,344.0,165.0,221.0,C
319.0,320.0,330.0,343.0,164.0,221.0,C
320.0,320.0,330.0,342.0,164.0,221.0,C
321.0,320.0,329.0,343.0,165.0,221.0,C
320.0,320.0,330.0,343.0,165.0,220.0,C
320.0,319.0,329.0,343.0,165.0,221.0,C
320.0,319.0,329.0,342.0,165.0,219.0,C
320.0,319.0,329.0,343.0,165.0,220.0,C
320.0,319.0,328.0,342.0,165.0,221.0,C
320.0,319.0,329.0,343.0,165.0,221.0,C
320.0,320.0,328.0,342.0,164.0,222.0,C
320.0,319.0,328.0,343.0,165.0,221.0,C
319.0,319.0,329.0,343.0,165.0,220.0,C
321.0,319.0,329.0,344.0,166.0,219.0,C
320.0,319.0,329.0,343.0,165.0,219.0,C
320.0,318.0,329.0,341.0,165.0,221.0,C
318.0,319.0,331.0,342.0,165.0,221.0,C
319.0,321.0,329.0,343.0,166.0,221.0,C
320.0,320.0,330.0,344.0,165.0,222.0,C
321.0,319.0,328.0,345.0,165.0,221.0,C
321.0,320.0,330.0,343.0,165.0,219.0,C
321.0,320.0,330.0,343.0,165.0,222.0,C
320.0,319.0,330.0,343.0,164.0,220.0,C
320.0,319.0,329.0,344.0,165.0,221.0,C
319.0,320.0,331.0,342.0,164.0,220.0,C
321.0,318.0,330.0,342.0,164.0,221.0,C
320.0,319.0,331.0,343.0,165.0,221.0,C
319.0,319.0,331.0,343.0,166.0,220.0,C
320.0,319.0,329.0,343.0,165.0,220.0,C
321.0,319.0,329.0,343.0,166.0,220.0,C
320.0,320.0,330.0,342.0,165.0,220.0,C
320.0,319.0,330.0,344.0,165.0,221.0,C
320.0,318.0,330.0,342.0,165.0,220.0,C
320.0,318.0,330.0,343.0,166.0,220.0,C
320.0,319.0,330.0,343.0,165.0,220.0,C
321.0,319.0,330.0,343.0,165.0,220.0,C
320.0,319.0,330.0,343.0,164.0,219.0,C
321.0,319.0,330.0,343.0,165.0,220.0,C
320.0,319.0,329.0,343.0,165.0,220.0,C
320.0,318.0,328.0,343.0,165.0,220.0,C
320.0,318.0,328.0,343.0,165.0,221.0,C
320.0,318.0,330.0,343.0,165.0,220.0,C
320.0,319.0,331.0,343.0,166.0,222.0,C
320.0,319.0,330.0,343.0,165.0,220.0,C
320.0,319.0,329.0,343.0,165.0,220.0,C
321.0,318.0,331.0,344.0,165.0,220.0,C
323.0,318.0,333.0,344.0,166.0,220.0,C
323.0,320.0,334.0,344.0,165.0,221.0,C
323.0,321.0,333.0,342.0,163.0,221.0,C
324.0,323.0,332.0,343.0,163.0,221.0,C
324.0,322.0,332.0,342.0,163.0,221.0,C
325.0,319.0,334.0,343.0,163.0,216.0,C
324.0,318.0,331.0,343.0,163.0,216.0,C
323.0,321.0,326.0,342.0,163.0,217.0,C
321.0,323.0,323.0,342.0,163.0,219.0,C
322.0,323.0,324.0,341.0,165.0,217.0,C
321.0,322.0,321.0,341.0,165.0,220.0,C
323.0,322.0,322.0,341.0,165.0,221.0,C
323.0,321.0,321.0,342.0,166.0,222.0,C
322.0,319.0,322.0,341.0,166.0,220.0,C
322.0,320.0,323.0,343.0,166.0,220.0,C
324.0,319.0,325.0,343.0,167.0,219.0,C
322.0,320.0,325.0,342.0,166.0,218.0,C
323.0,320.0,327.0,342.0,166.0,219.0,C
323.0,321.0,327.0,342.0,166.0,218.0,C
322.0,322.0,327.0,342.0,164.0,219.0,C
323.0,321.0,327.0,343.0,164.0,217.0,C
323.0,320.0,327.0,344.0,167.0,218.0,C
322.0,317.0,328.0,344.0,168.0,216.0,C
323.0,316.0,328.0,344.0,170.0,216.0,C
321.0,318.0,325.0,344.0,168.0,217.0,C
321.0,317.0,324.0,343.0,169.0,218.0,C
323.0,320.0,325.0,345.0,165.0,220.0,C
323.0,321.0,324.0,345.0,167.0,220.0,C
323.0,320.0,322.0,344.0,168.0,220.0,C
325.0,320.0,324.0,347.0,169.0,221.0,C
325.0,319.0,327.0,348.0,170.0,219.0,C
326.0,320.0,324.0,345.0,168.0,221.0,C
326.0,320.0,324.0,347.0,168.0,221.0,C
325.0,319.0,324.0,347.0,168.0,221.0,C
325.0,319.0,326.0,346.0,168.0,221.0,C
325.0,319.0,324.0,345.0,168.0,221.0,C
325.0,319.0,323.0,345.0,168.0,220.0,C
325.0,319.0,325.0,345.0,168.0,220.0,C
325.0,319.0,324.0,346.0,168.0,222.0,C
326.0,319.0,325.0,345.0,169.0,220.0,C
325.0,318.0,325.0,346.0,169.0,221.0,C
324.0,318.0,325.0,345.0,168.0,221.0,C
324.0,319.0,323.0,345.0,168.0,221.0,C
324.0,320.0,325.0,346.0,168.0,221.0,C
325.0,320.0,324.0,345.0,167.0,223.0,C
325.0,320.0,325.0,345.0,168.0,221.0,C
325.0,319.0,325.0,345.0,168.0,220.0,C
325.0,319.0,325.0,345.0,168.0,221.0,C
324.0,321.0,324.0,346.0,168.0,221.0,C
324.0,321.0,324.0,346.0,167.0,222.0,C
325.0,321.0,323.0,345.0,166.0,222.0,C
325.0,321.0,324.0,345.0,167.0,222.0,C
325.0,321.0,324.0,345.0,168.0,222.0,C
325.0,320.0,325.0,345.0,168.0,221.0,C
325.0,319.0,324.0,346.0,168.0,221.0,C
325.0,320.0,325.0,347.0,168.0,221.0,C
325.0,321.0,325.0,346.0,168.0,221.0,C
325.0,320.0,325.0,346.0,168.0,220.0,C
326.0,319.0,324.0,346.0,168.0,221.0,C
326.0,320.0,325.0,346.0,168.0,220.0,C
325.0,320.0,324.0,345.0,168.0,221.0,C
326.0,320.0,324.0,346.0,168.0,220.0,C
326.0,319.0,324.0,346.0,168.0,220.0,C
326.0,319.0,325.0,347.0,169.0,222.0,C
326.0,320.0,322.0,346.0,169.0,220.0,C
326.0,320.0,323.0,347.0,169.0,221.0,C
326.0,320.0,324.0,346.0,168.0,221.0,C
326.0,320.0,324.0,345.0,167.0,222.0,C
326.0,320.0,326.0,346.0,168.0,221.0,C
326.0,319.0,324.0,346.0,168.0,222.0,C
326.0,320.0,326.0,346.0,170.0,222.0,C
326.0,319.0,325.0,346.0,169.0,222.0,C
